attendance,study_hours,assignment_delay,lms_usage,performance,burnout_level
88,4,2,3,64,Low
81,4,3,1,45,High
72,7,0,7,74,Medium
84,2,2,1,56,Low
87,4,6,4,53,Medium
73,3,0,3,66,Low
55,7,1,2,76,Low
77,4,6,7,66,Medium
68,3,3,5,56,Medium
65,3,3,4,70,Medium
83,6,1,3,88,Low
73,5,0,4,62,Low
73,0,1,6,43,Medium
100,4,5,10,78,Medium
56,3,1,5,67,Medium
72,3,2,4,53,Medium
72,5,4,6,84,Low
71,3,4,6,62,Medium
90,5,3,7,79,Medium
71,2,0,8,79,Low
81,8,0,6,90,Low
73,7,3,7,75,Low
69,7,6,2,61,Medium
74,3,2,4,55,Low
87,4,2,6,98,Low
83,3,0,3,71,Low
66,6,3,10,70,Medium
77,3,1,1,60,Low
70,0,5,8,40,Medium
90,2,3,3,61,Low
70,2,5,8,45,High
79,1,2,3,50,Medium
65,1,4,4,50,Medium
71,3,1,9,70,Medium
77,3,1,2,58,Low
89,4,3,1,87,Low
70,4,1,4,63,Low
86,3,3,3,67,Medium
75,4,1,1,69,Low
67,4,2,7,57,Medium
78,6,2,8,82,Low
90,6,6,5,73,Medium
71,6,3,3,68,Medium
73,2,4,3,49,Medium
67,2,4,9,65,Medium
70,5,5,2,61,Medium
77,3,4,4,75,Low
81,4,6,3,47,Medium
80,7,0,5,98,Low
78,5,3,6,62,Medium
49,3,1,3,50,Low
76,6,0,3,88,Low
64,4,0,4,55,Medium
85,1,3,5,77,Low
84,6,2,3,63,Low
76,3,0,5,74,Low
64,2,0,7,68,Low
69,5,2,3,70,Low
84,3,1,8,47,Medium
71,3,1,5,53,Low
80,4,1,8,88,Low
74,3,6,9,69,Medium
79,6,2,9,93,Low
56,2,1,10,66,Medium
100,6,5,3,67,Low
69,1,5,2,40,Medium
64,5,0,6,69,Medium
85,6,0,8,97,Low
75,6,6,4,51,Medium
74,1,0,7,63,Medium
96,3,0,3,56,Medium
74,6,2,7,77,Low
77,2,0,4,64,Low
87,2,0,3,56,Medium
82,2,2,4,52,Low
70,4,1,3,53,Medium
73,8,3,2,68,Low
64,6,1,2,69,Low
65,4,2,6,87,Low
95,4,3,8,83,Low
66,2,1,6,67,Low
75,5,2,2,79,Low
67,2,0,2,50,Low
67,2,0,5,71,Low
66,4,1,4,58,Low
69,4,2,5,72,Low
68,7,1,4,80,Low
65,5,0,4,74,Low
77,4,1,6,67,Low
78,4,5,2,77,Low
100,7,0,5,96,Low
82,1,1,7,65,Medium
72,6,1,1,81,Low
87,7,0,3,82,Low
80,0,0,7,64,Low
82,3,3,3,62,Low
91,1,5,4,43,Medium
86,6,1,6,78,Low
72,1,3,4,72,Low
82,7,0,4,100,Low
82,4,4,4,40,Medium
71,1,5,1,46,Medium
98,3,2,5,93,Low
96,3,0,6,65,Medium
76,4,0,2,84,Low
67,6,0,4,71,Low
78,4,3,1,56,Medium
55,2,3,8,52,Medium
84,6,5,4,46,Medium
66,3,1,9,72,Low
72,5,1,2,49,Medium
85,4,0,4,78,Low
69,4,4,7,54,Medium
85,4,6,6,70,Low
83,2,0,5,74,Low
68,6,3,6,46,Medium
84,3,3,7,57,Medium
96,5,6,5,83,Medium
67,0,2,2,61,Medium
67,1,1,7,69,Low
92,7,3,1,65,Medium
82,1,1,9,62,Low
87,3,1,7,85,Low
57,5,0,5,58,Low
82,4,3,4,58,Low
80,7,1,8,85,Low
76,4,7,9,47,High
59,4,5,1,47,Medium
68,5,0,6,98,Low
76,4,3,6,83,Low
75,7,2,8,100,Low
84,2,2,8,77,Low
77,2,0,3,50,Medium
74,5,3,6,68,Medium
81,4,7,7,59,Medium
83,7,5,3,72,Medium
81,4,1,3,72,Low
62,7,3,10,91,Low
68,8,1,2,90,Low
74,3,2,6,53,Medium
84,5,1,3,63,Low
93,3,1,3,75,Low
63,7,0,7,70,Low
96,3,5,5,60,Medium
72,2,0,4,65,Low
69,3,4,7,54,Medium
79,8,0,8,91,Low
80,6,1,3,62,Low
77,3,1,3,73,Low
94,5,3,5,79,Low
82,5,6,5,57,Medium
74,5,0,1,66,Medium
70,5,0,4,77,Low
74,5,0,1,53,Low
76,4,1,8,78,Low
88,6,2,4,67,Low
65,2,2,1,54,Medium
67,5,0,4,81,Low
82,3,5,8,61,Medium
64,4,5,4,64,Low
81,2,3,6,65,Medium
72,6,2,5,75,Low
69,5,4,4,53,Medium
82,4,3,7,56,Low
92,5,1,1,55,Medium
63,2,2,6,47,Medium
74,2,2,4,69,Medium
67,4,6,6,46,Medium
51,4,2,3,55,Medium
87,6,3,7,86,Low
92,4,3,6,56,Medium
79,5,0,5,79,Low
72,7,4,6,85,Low
75,8,2,2,79,Low
75,4,2,3,66,Low
100,6,1,10,93,Low
75,6,0,6,64,Medium
74,2,1,6,60,Low
80,2,2,3,45,Medium
83,4,0,3,78,Low
78,7,0,5,77,Low
82,3,3,4,86,Low
88,0,4,7,48,Medium
61,8,1,4,83,Low
75,7,5,6,83,Low
74,3,2,3,54,Medium
59,4,4,5,51,Low
76,3,0,8,64,Medium
65,5,2,6,74,Medium
88,4,3,9,85,Low
80,2,2,2,62,Medium
79,3,2,6,54,Medium
92,4,5,9,74,Medium
81,2,0,6,91,Low
70,4,4,4,56,Low
48,4,0,1,72,Low
73,3,3,1,57,Low
78,4,3,9,86,Low
94,8,3,4,83,Medium
75,1,4,8,62,Medium
79,2,0,5,81,Low
51,3,0,8,70,Low
90,3,0,7,66,Low
78,5,3,7,69,Medium
90,4,1,3,74,Medium
64,6,0,2,73,Low
77,4,3,6,77,Low
70,5,0,2,81,Low
70,3,0,1,69,Medium
79,5,4,9,72,Medium
74,0,0,1,50,Medium
77,1,1,3,66,Low
85,2,0,1,41,Low
80,5,5,1,40,High
85,1,2,5,53,Medium
52,8,2,3,75,Medium
71,4,3,2,74,Low
87,4,2,8,50,Medium
64,2,0,3,69,Low
62,4,5,7,47,Medium
68,4,4,3,58,Low
73,4,4,6,68,Low
69,3,1,1,60,Medium
70,5,0,1,52,Low
79,7,2,5,92,Low
74,2,0,1,42,Medium
73,7,5,6,73,Low
78,6,0,3,95,Low
82,1,4,4,61,Low
83,2,0,10,74,Low
64,4,3,8,95,Low
74,4,1,3,61,Low
79,4,3,6,88,Low
84,2,0,1,65,Low
70,4,6,3,53,Medium
66,2,5,7,46,Medium
72,7,1,4,69,Low
87,6,0,5,82,Low
78,6,6,7,69,Medium
71,4,2,2,71,Low
50,3,4,1,40,Medium
85,5,5,5,58,Low
68,5,2,7,70,Low
86,5,6,2,50,Medium
71,3,2,6,78,Medium
56,5,5,5,49,Medium
76,0,2,3,42,Medium
78,5,0,5,76,Medium
75,6,1,7,94,Low
70,1,7,5,42,Medium
82,6,0,6,71,Low
94,2,0,7,59,Low
69,5,1,3,56,Medium
65,6,0,3,77,Low
73,0,1,7,71,Medium
83,2,4,5,65,Medium
64,5,0,6,58,Medium
82,3,5,7,65,Medium
71,3,0,1,41,Medium
97,0,0,4,60,Medium
75,5,2,5,59,Low
89,5,6,6,76,Medium
75,4,7,5,45,High
81,6,3,1,74,Low
73,3,3,4,72,Low
80,4,5,9,72,Medium
86,5,1,2,84,Low
86,7,3,1,72,Low
79,7,1,6,100,Low
72,7,0,7,86,Low
74,6,3,7,64,Low
72,4,1,2,64,Low
77,2,1,3,72,Low
94,5,2,2,66,Medium
68,4,1,4,61,Low
73,7,5,2,66,Low
75,7,0,4,70,Low
59,6,0,10,94,Low
72,3,0,7,79,Low
93,3,0,6,68,Low
93,4,4,2,45,Medium
65,3,1,5,69,Low
77,5,5,8,64,Medium
94,8,3,2,76,Low
81,3,3,3,62,Low
77,4,3,7,81,Low
75,7,0,2,85,Low
71,7,5,6,77,Medium
76,5,0,3,57,Medium
68,3,0,1,71,Low
82,5,4,5,70,Medium
79,4,1,5,77,Low
73,6,4,5,58,Medium
91,3,1,7,98,Low
97,3,0,3,73,Low
74,5,0,6,70,Low
80,6,1,7,91,Low
89,6,4,6,78,Medium
76,3,0,3,52,Low
68,5,2,8,83,Low
84,4,3,9,79,Medium
67,3,2,7,84,Low
64,1,1,7,59,Medium
76,3,2,4,56,Medium
77,8,2,9,89,Low
65,8,2,7,80,Low
80,3,2,2,52,Medium
72,3,4,1,40,Medium
73,1,3,7,53,Low
65,7,1,4,78,Low
70,8,1,8,88,Low
65,2,0,3,63,Low
88,5,0,7,70,Low
69,5,4,2,48,Medium
82,5,2,7,83,Medium
69,5,1,6,80,Low
82,1,0,4,68,Low
86,3,5,10,76,Medium
73,4,0,4,80,Low
63,6,7,8,48,High
80,3,5,8,73,Medium
59,6,5,2,45,Medium
71,8,4,5,79,Low
82,6,2,4,83,Low
61,3,4,3,47,Medium
67,4,3,3,81,Low
80,5,3,6,57,Medium
71,4,3,7,84,Low
71,2,5,1,43,Medium
68,4,5,4,55,Medium
62,1,0,9,46,Low
85,2,1,4,43,Low
68,5,4,8,71,Medium
81,1,2,3,49,Medium
77,4,0,2,71,Low
68,5,3,2,73,Low
55,5,2,3,53,Medium
62,3,0,6,69,Low
55,6,3,5,60,Low
84,1,3,1,54,Low
58,4,1,4,54,Low
72,2,4,4,48,Medium
90,6,2,5,88,Low
69,6,3,1,43,Medium
75,2,3,6,71,Medium
72,7,0,2,72,Low
99,8,4,5,90,Low
67,5,3,7,84,Low
65,6,0,8,81,Low
77,4,2,3,55,Medium
64,6,1,7,72,Medium
68,2,4,4,56,Medium
64,3,2,4,64,Medium
70,3,1,5,57,Medium
76,5,0,5,49,Medium
58,5,1,6,72,Low
89,6,4,8,86,Low
88,6,3,5,82,Low
77,8,2,4,81,Low
80,5,3,6,59,Medium
71,6,1,3,73,Low
59,3,3,5,46,Medium
63,4,0,6,80,Low
64,6,1,1,69,Low
56,3,6,7,41,Medium
70,1,0,6,48,Medium
86,3,3,4,49,Medium
92,2,1,8,73,Low
95,3,3,4,58,Medium
57,7,2,6,62,Medium
99,1,5,4,40,Medium
72,6,2,7,67,Medium
82,5,4,4,81,Low
60,2,2,5,40,Medium
91,1,2,8,78,Low
79,2,3,3,58,Medium
71,0,1,5,49,Medium
79,5,1,7,81,Low
69,6,5,9,60,Medium
67,6,0,4,77,Low
76,2,1,1,69,Low
75,1,2,3,42,Medium
78,4,3,5,73,Low
60,9,3,5,87,Low
76,0,2,7,62,Low
62,4,4,5,60,Medium
73,3,1,3,40,Medium
74,3,1,9,85,Low
76,4,0,7,87,Low
74,4,1,1,46,Medium
85,2,0,4,83,Low
73,4,1,6,43,Medium
57,5,3,3,49,Medium
81,1,1,6,54,Low
57,0,3,2,40,Medium
76,3,3,6,46,Medium
78,3,0,6,40,Medium
71,5,2,5,55,Medium
81,4,5,5,52,Medium
74,6,5,1,84,Low
82,9,3,6,99,Low
85,2,0,3,68,Low
70,4,2,8,42,Medium
80,2,1,5,73,Low
74,7,0,7,76,Low
68,1,1,5,51,Medium
60,3,5,6,59,Medium
73,5,4,4,48,Medium
54,3,4,5,40,Medium
59,2,2,4,62,Low
78,2,0,10,66,Medium
83,7,5,6,76,Medium
66,4,5,7,42,Medium
64,5,3,5,52,Medium
66,6,4,3,46,Medium
77,4,3,5,72,Low
84,2,0,9,80,Low
61,0,4,4,40,High
79,1,3,2,60,Medium
83,3,2,6,78,Low
68,4,1,10,76,Low
92,0,2,10,68,Low
72,5,3,3,70,Low
93,4,3,9,74,Medium
71,2,3,7,77,Low
74,7,2,1,63,Medium
72,5,0,5,66,Low
77,5,2,4,59,Low
63,3,0,6,63,Medium
82,4,4,2,68,Medium
75,3,0,5,67,Low
77,6,3,3,74,Medium
68,3,5,1,46,Medium
63,5,1,5,73,Low
86,2,3,2,61,Low
97,3,2,6,84,Medium
80,3,1,5,56,Medium
71,0,5,3,53,Medium
83,5,2,10,89,Low
58,6,0,3,74,Low
78,2,0,3,53,Medium
84,2,1,10,89,Low
73,5,3,5,58,Low
82,4,4,10,76,Medium
77,1,0,3,40,Medium
83,4,3,8,79,Medium
79,5,1,7,77,Low
85,5,0,5,77,Low
72,3,2,6,41,Medium
70,7,2,8,97,Low
72,8,0,4,76,Low
91,4,2,10,82,Low
87,1,3,2,58,Medium
73,4,3,2,59,Low
72,4,3,6,66,Medium
80,2,0,5,74,Low
82,2,1,2,58,Medium
81,3,0,4,72,Low
57,6,3,4,67,Low
75,0,1,2,41,Medium
93,4,4,7,85,Medium
84,3,0,6,71,Low
63,4,1,6,68,Low
71,3,5,5,63,Medium
73,1,4,10,70,Medium
68,1,3,2,44,Low
80,5,2,10,68,Medium
77,0,2,2,40,Medium
79,5,2,1,64,Low
87,3,0,3,55,Medium
78,5,0,5,71,Low
55,3,3,4,58,Medium
57,7,6,1,45,Medium
71,1,1,1,50,Low
58,5,1,7,70,Low
96,2,3,7,73,Low
76,3,4,10,79,Low
78,5,2,3,49,Medium
85,4,3,8,86,Low
69,2,4,5,68,Medium
91,3,4,8,77,Low
68,4,0,7,69,Medium
85,5,1,5,78,Low
72,6,0,9,100,Low
76,2,3,4,66,Medium
71,1,2,5,41,Medium
83,7,1,7,83,Low
82,4,4,8,51,Medium
78,4,0,2,69,Low
78,7,0,9,90,Low
67,2,0,2,58,Medium
71,3,1,5,86,Low
65,5,2,8,92,Low
85,5,2,3,57,Low
80,3,6,7,65,Medium
79,5,3,8,78,Low
62,1,4,6,41,Medium
63,1,6,8,47,Medium
58,8,1,9,93,Low
79,3,0,3,79,Low
65,4,4,7,40,High
91,5,1,5,86,Low
77,8,0,6,100,Low
72,7,1,3,75,Low
62,5,5,4,74,Medium
72,1,0,6,70,Medium
88,5,1,2,98,Low
81,4,5,7,59,Medium
85,4,3,4,56,Medium
76,5,1,6,86,Low
67,6,3,8,80,Low
65,2,4,6,47,Medium
73,3,4,9,67,Medium
65,3,4,8,55,Medium
70,4,5,6,51,Medium
79,4,0,10,88,Low
70,5,2,6,65,Low
92,3,3,4,66,Medium
88,4,3,3,79,Low
82,8,0,3,83,Low
80,4,4,6,78,Medium
69,5,5,6,55,Medium
56,6,0,1,59,Medium
69,5,1,4,73,Medium
86,4,0,7,62,Low
85,4,4,2,71,Low
67,4,5,3,54,Medium
55,3,3,3,41,Medium
73,7,5,1,71,Medium
73,4,2,2,59,Medium
59,4,3,7,51,Medium
65,4,0,1,57,Medium
67,3,0,6,77,Low
93,2,0,2,64,Low
70,4,2,2,40,Medium
83,4,3,1,75,Low
71,2,0,8,80,Low
68,7,0,6,80,Low
78,5,4,1,49,Medium
81,5,4,4,77,Low
79,5,4,7,74,Low
76,5,0,3,76,Low
94,4,1,10,83,Low
84,4,0,8,89,Low
80,2,3,10,82,Low
74,1,0,1,63,Low
76,8,0,3,71,Low
84,5,0,8,84,Low
82,3,4,4,51,Medium
58,1,2,7,40,High
81,1,2,9,85,Medium
73,3,1,2,40,Medium
62,5,5,4,60,Medium
68,0,0,5,53,Medium
79,4,4,4,59,Medium
88,6,4,3,55,Medium
78,3,5,4,51,Medium
53,2,3,6,49,Medium
77,8,5,5,82,Low
86,2,3,3,80,Low
68,4,1,2,61,Medium
85,8,0,5,99,Low
79,7,5,4,71,Low
69,2,2,5,49,Medium
84,2,4,2,67,Low
86,6,0,6,72,Low
90,6,4,3,71,Low
100,3,5,4,40,High
85,5,0,4,93,Low
76,4,3,1,46,Medium
63,4,4,4,61,Medium
81,5,1,8,95,Low
76,3,0,4,81,Low
71,6,1,6,65,Medium
83,4,1,7,89,Low
82,3,0,9,72,Low
88,3,3,10,82,Low
74,6,1,1,67,Low
64,6,2,3,71,Low
76,9,2,5,100,Low
83,7,3,9,84,Low
89,1,2,8,59,Medium
70,3,0,5,81,Medium
93,0,0,7,68,Low
67,3,0,7,90,Low
66,6,1,7,62,Medium
83,6,5,6,62,Medium
77,5,2,5,77,Low
65,2,3,6,54,Medium
57,5,4,5,52,Medium
57,4,2,7,47,Medium
77,3,2,2,72,Medium
82,4,1,5,69,Medium
67,7,3,1,69,Low
82,7,0,7,91,Low
90,1,1,5,41,Medium
86,6,0,9,93,Low
52,1,3,5,41,Medium
66,3,3,8,56,Medium
83,2,3,4,62,Medium
87,5,2,5,91,Low
78,0,0,4,53,Medium
72,3,1,4,40,Medium
83,3,2,5,80,Low
67,4,0,4,63,Low
67,5,2,8,81,Low
65,3,1,8,41,Medium
72,5,1,5,64,Medium
71,7,3,4,77,Low
65,7,4,1,58,Medium
76,0,4,1,41,Medium
77,4,5,4,40,Medium
61,5,3,4,59,Medium
71,3,4,2,58,Medium
88,2,1,7,59,Medium
81,3,3,6,69,Medium
79,4,5,7,59,Medium
67,7,1,8,75,Low
61,3,2,7,72,Low
84,2,4,3,50,Medium
68,2,2,7,62,Medium
80,5,5,6,74,Low
81,7,5,1,91,Low
75,8,4,7,99,Low
52,3,4,3,45,Medium
75,5,2,8,85,Low
71,2,1,3,58,Low
55,3,2,4,51,Medium
86,2,0,6,72,Low
66,4,2,4,70,Medium
82,4,4,10,74,Medium
80,3,5,4,47,Medium
78,7,5,5,95,Low
75,7,1,8,77,Low
86,2,3,3,45,Medium
77,6,1,1,61,Low
73,0,0,7,60,Medium
71,5,0,5,81,Low
77,7,2,4,94,Low
95,5,0,2,63,Low
75,6,2,10,82,Low
66,5,0,10,91,Low
61,0,5,4,41,High
73,2,1,10,78,Medium
66,0,3,8,66,Medium
92,2,2,3,86,Low
72,3,2,3,55,Medium
66,5,2,1,51,Medium
53,2,6,6,40,Medium
60,3,0,4,79,Low
86,5,2,5,98,Low
73,4,0,5,60,Low
81,5,4,4,72,Low
76,9,2,6,90,Low
59,6,3,4,67,Medium
88,4,0,6,91,Low
61,3,3,2,59,Low
70,4,1,2,52,Medium
80,4,2,7,57,Medium
82,8,1,7,85,Low
59,5,0,4,61,Low
75,4,1,1,55,Low
76,4,1,10,81,Low
69,2,0,2,57,Medium
71,6,2,5,67,Medium
81,5,3,5,97,Low
75,2,0,2,66,Low
73,2,3,6,70,Medium
69,6,1,7,91,Low
75,2,1,6,75,Low
73,6,5,4,63,Low
88,6,2,8,85,Low
54,4,2,7,40,Medium
66,0,3,6,40,Medium
60,8,1,7,80,Low
75,3,0,5,66,Low
70,3,5,6,48,Medium
87,7,3,5,82,Low
81,4,3,4,70,Medium
82,5,1,8,74,Medium
66,3,0,8,89,Low
73,1,4,1,40,Medium
82,3,0,1,57,Medium
80,8,4,4,78,Medium
78,6,1,4,76,Low
61,1,2,7,46,Medium
78,5,1,4,67,Medium
75,2,1,2,70,Low
81,2,0,2,65,Low
66,3,0,1,54,Medium
80,4,1,9,61,Medium
70,4,2,4,84,Low
70,2,1,5,65,Low
73,5,2,7,67,Low
65,5,0,6,53,Medium
78,5,3,4,53,Medium
86,2,5,1,62,Low
70,4,3,7,68,Low
52,9,3,4,87,Low
56,5,7,4,41,High
56,3,4,7,58,Medium
88,5,2,4,90,Low
69,4,0,1,61,Low
88,4,0,4,58,Low
75,1,5,8,52,Medium
66,5,2,2,65,Low
60,3,1,1,57,Low
67,1,2,6,42,Medium
63,5,0,3,69,Low
75,4,3,5,72,Medium
74,2,5,4,53,Medium
85,4,0,4,60,Low
81,2,0,1,51,Low
82,2,0,2,52,Low
78,3,0,1,63,Low
75,0,2,7,55,Medium
86,3,3,9,88,Low
74,5,3,4,56,Medium
84,5,2,5,74,Low
72,4,1,5,64,Low
77,5,2,6,81,Low
85,1,0,5,61,Low
74,2,4,4,69,Medium
57,6,0,6,77,Low
63,7,0,4,68,Low
83,1,2,4,50,Medium
80,8,0,6,99,Low
78,7,2,6,97,Low
73,5,3,1,52,Medium
51,2,2,10,60,Medium
71,1,0,7,73,Medium
75,5,3,4,40,Medium
71,3,3,9,100,Low
70,5,2,4,48,Medium
82,6,2,3,94,Low
66,0,0,5,62,Medium
66,4,3,5,44,Medium
90,5,1,2,63,Low
62,1,4,5,41,Medium
80,5,6,3,59,Medium
75,5,6,3,63,Low
67,2,0,3,50,Medium
71,8,1,1,81,Low
70,6,2,6,67,Medium
78,6,3,3,56,Medium
68,3,0,5,76,Low
56,4,1,3,40,Medium
68,4,1,1,51,Low
75,4,3,8,40,Medium
78,4,3,5,78,Low
93,4,2,4,70,Medium
82,6,3,3,75,Low
88,2,0,3,59,Low
72,7,2,4,75,Low
67,5,1,5,83,Low
59,7,1,1,57,Low
71,2,5,5,40,High
100,5,0,2,92,Low
81,5,3,2,70,Medium
66,3,2,5,60,Low
63,6,2,7,79,Low
82,0,3,7,50,Medium
83,3,3,3,76,Low
94,0,1,6,60,Medium
63,3,1,3,73,Low
73,4,7,2,51,Medium
65,5,6,7,44,Medium
81,7,7,6,85,Medium
83,6,0,7,61,Medium
75,1,6,5,57,Medium
86,5,2,8,69,Low
85,2,2,4,70,Low
70,2,0,1,40,Medium
65,4,5,6,59,Medium
95,6,3,6,77,Low
67,8,3,8,86,Low
77,0,3,9,41,High
87,2,0,3,77,Low
71,3,0,1,55,Low
62,6,5,6,57,Medium
64,2,0,2,64,Low
74,3,0,8,87,Low
81,2,5,3,42,High
70,5,0,6,68,Medium
64,0,2,6,41,Medium
69,3,0,6,83,Low
76,3,3,3,49,Medium
83,5,7,3,58,Medium
77,3,3,9,66,Medium
94,4,5,3,82,Low
68,5,0,6,60,Medium
64,2,1,6,57,Medium
83,3,4,6,56,Low
68,0,5,8,40,Medium
65,2,6,1,41,High
80,5,2,1,82,Low
73,6,3,7,70,Medium
78,3,4,6,60,Medium
75,3,5,1,40,Medium
75,6,2,5,50,Medium
60,4,1,4,57,Medium
55,4,7,2,42,Medium
90,3,6,9,72,Medium
89,8,1,3,98,Low
76,3,3,5,74,Low
63,5,4,4,63,Low
81,6,2,6,92,Low
70,3,3,1,62,Low
78,0,0,2,53,Low
49,4,4,1,50,Medium
88,1,2,4,57,Medium
75,1,3,2,50,Low
82,7,0,8,91,Low
90,3,1,7,56,Low
69,7,4,7,74,Medium
76,2,3,1,58,Low
71,7,3,9,79,Low
67,3,0,3,78,Low
76,0,4,8,44,Medium
70,4,0,1,54,Medium
71,3,1,6,79,Medium
59,4,2,10,92,Low
75,4,2,5,64,Medium
80,2,1,6,74,Low
64,3,4,3,66,Medium
86,6,5,2,54,Medium
87,7,2,4,71,Low
73,4,2,7,77,Low
90,7,1,8,87,Low
83,4,1,6,83,Medium
90,7,3,7,82,Low
71,3,3,4,59,Medium
80,7,2,6,84,Low
73,4,3,3,60,Medium
75,7,0,10,82,Low
73,0,2,1,41,Medium
65,4,1,1,55,Low
86,6,1,7,89,Low
76,3,4,4,56,Medium
65,7,1,6,83,Low
71,0,1,7,52,Medium
77,4,4,1,65,Low
73,4,3,3,54,Medium
80,5,3,5,84,Low
92,2,0,2,62,Low
60,5,3,3,60,Low
85,9,0,3,88,Low
100,3,1,5,77,Low
90,6,2,1,70,Low
63,5,2,5,60,Low
72,6,3,7,100,Low
80,5,1,3,64,Low
78,4,0,4,59,Low
72,3,2,6,78,Low
59,4,0,3,57,Medium
80,6,1,5,86,Medium
82,8,2,7,94,Low
75,3,3,6,72,Medium
70,6,2,5,62,Medium
80,0,1,6,61,Medium
74,7,1,6,80,Medium
84,5,0,6,90,Low
88,6,2,5,55,Medium
87,3,5,7,58,Medium
91,3,0,9,67,Low
97,2,0,1,70,Low
97,5,1,3,81,Low
78,2,2,4,50,Low
69,3,1,2,50,Medium
72,5,4,6,75,Low
85,4,0,6,86,Low
65,3,2,6,52,Medium
88,4,2,6,76,Low
79,1,0,7,56,Medium
91,4,1,5,85,Low
78,5,1,4,60,Medium
89,4,3,3,59,Medium
83,3,0,4,55,Medium
80,2,2,3,72,Low
95,7,6,6,81,Medium
56,7,2,6,86,Low
69,2,1,3,55,Medium
69,7,2,7,71,Low
65,4,0,7,53,Medium
77,4,2,2,46,Medium
73,1,3,6,65,Low
68,8,1,8,79,Low
73,6,4,6,74,Medium
78,5,0,8,66,Medium
83,7,1,9,89,Low
78,1,3,10,83,Medium
86,3,0,3,76,Low
87,4,0,3,79,Low
92,3,5,2,44,High
71,0,6,9,40,High
77,0,4,7,71,Medium
57,7,0,2,65,Low
76,4,3,6,91,Low
80,2,3,5,49,Medium
74,2,3,7,77,Low
88,5,0,7,84,Low
75,4,5,5,43,Low
72,1,2,7,64,Low
79,6,2,3,61,Low
71,1,2,4,41,Medium
81,5,1,10,90,Low
66,4,2,3,57,Medium
68,6,0,8,69,Low
68,2,5,1,56,Medium
72,6,0,8,83,Low
53,2,2,4,40,Medium
74,7,1,3,73,Low
77,1,4,5,58,Medium
79,4,2,8,100,Low
66,0,3,10,64,Medium
65,3,3,6,73,Low
88,1,2,10,71,Low
89,5,0,4,55,Medium
76,5,3,3,61,Medium
83,4,1,6,59,Low
83,5,2,6,78,Low
85,2,1,9,60,Low
68,1,3,3,40,Medium
97,5,5,1,86,Low
76,8,1,6,80,Low
74,8,0,9,100,Low
75,8,3,5,98,Low
69,0,2,4,44,High
66,2,0,5,81,Low
85,3,1,5,56,Medium
80,4,2,8,73,Low
85,4,1,1,71,Low
89,8,2,2,87,Low
68,5,1,5,62,Low
67,6,5,4,53,Medium
83,7,6,5,76,Medium
61,7,1,2,66,Medium
66,3,5,3,51,Medium
60,4,4,5,68,Medium
75,2,0,9,74,Low
86,4,4,5,70,Low
79,3,0,6,80,Low
62,7,3,4,73,Low
73,7,0,5,89,Low
87,2,4,10,86,Low
72,6,1,5,68,Medium
72,4,4,8,75,Low
74,8,4,5,70,Medium
88,4,2,8,96,Low
58,5,3,6,70,Medium
47,2,0,1,51,Low
100,7,2,5,96,Low
71,0,1,6,40,Medium
77,3,3,4,51,Medium
74,4,1,8,76,Low
72,6,3,2,80,Low
63,5,1,3,63,Low
83,1,0,8,68,Low
66,3,1,6,67,Medium
78,2,3,8,47,Medium
71,3,0,7,50,Medium
78,7,7,5,50,Medium
66,1,1,3,42,Low
83,5,4,1,55,Medium
77,4,3,6,70,Low
51,4,4,4,46,Low
81,1,0,3,81,Low
75,1,5,5,41,Medium
80,3,3,7,76,Low
82,9,0,3,100,Low
67,3,3,3,73,Low
64,6,1,4,83,Low
84,3,6,4,57,Medium
74,4,1,5,85,Low
67,4,1,6,58,Medium
51,5,0,5,44,Medium
57,9,2,3,81,Low
87,7,0,6,100,Low
80,4,2,2,68,Low
81,6,2,10,92,Low
78,4,0,7,77,Low
73,6,5,6,78,Low
83,7,5,3,66,Low
69,2,1,3,49,Medium
94,6,0,6,100,Low
70,4,3,4,61,Medium
76,3,2,4,80,Low
63,1,3,2,40,High
76,3,1,8,67,Medium
63,4,1,3,61,Low
75,7,2,8,77,Low
82,7,0,9,99,Low
79,4,2,8,69,Low
73,7,2,2,70,Low
80,5,0,1,75,Low
65,5,0,5,64,Medium
80,7,4,5,97,Low
53,6,5,7,45,Medium
78,4,3,4,66,Medium
75,6,2,4,64,Medium
70,6,0,4,68,Low
71,4,2,6,74,Medium
57,4,3,4,58,Medium
69,4,0,3,69,Low
66,4,0,10,95,Low
73,4,1,5,56,Low
82,4,2,4,45,High
83,4,0,7,60,Medium
75,6,0,7,77,Low
73,5,2,3,70,Low
92,2,5,5,45,Medium
80,4,4,4,54,Low
62,6,4,7,75,Medium
72,7,2,7,76,Low
91,7,4,6,74,Medium
67,7,2,7,82,Low
96,0,2,3,49,Low
92,1,3,5,68,Low
100,5,5,8,72,Medium
53,4,2,4,49,Medium
61,3,3,1,56,Low
60,0,1,3,42,Medium
77,1,1,6,51,Medium
68,5,2,6,55,Medium
95,5,1,8,76,Low
71,5,3,3,56,Low
83,2,0,2,62,Low
87,6,6,4,73,Low
91,7,5,8,93,Medium
77,4,0,8,85,Low
67,5,3,5,62,Medium
74,7,1,10,87,Low
82,0,2,8,58,Medium
75,2,2,8,65,Low
72,5,1,9,67,Medium
59,3,6,3,42,Medium
85,2,2,1,60,Low
75,4,6,1,40,Medium
68,3,4,5,61,Medium
78,5,3,6,72,Medium
75,5,2,6,77,Medium
